"impacto_presupuestario_anio","impacto_presupuestario_mes","jurisdiccion_id","jurisdiccion_desc","servicio_id"," servicio_desc","programa_id","programa_desc","ejercicio_presupuestario","subprograma_desc","proyecto_id","proyecto_desc","actividad_id","actividad_desc","obra_id","obra_desc","fuente_financiamiento_id_desc",,"clasificador_economico_8_digitos_id","clasificador_economico_8_digitos_desc","inciso_id","inciso_desc","principal_id","principal_desc","parcial_id","parcial_desc","subparcial_id","subparcial_desc","credito_presupuestado","credito_vigente","credito_devengado"
"2019","6","85","Ministerio de Salud y Desarrollo Social","310","Secretaría de Gobierno de Salud","25","Desarrollo de la Salud Sexual y la Procreación Responsable","0","Desarrollo de la Salud Sexual y la Procreación Responsable","0","Desarrollo de la Salud Sexual y la Procreación Responsable","41","Desarrollo de la Salud Sexual y la Procreación Responsable (PPG)","0","Desarrollo de la Salud Sexual y la Procreación Responsable","1.1 - Tesoro Nacional",,"21221000","Bienes de Consumo","2","Bienes de Consumo","9","Otros Bienes de Consumo","6","Repuestos y Accesorios","0","Repuestos y Accesorios","0","0","600"
"2019","6","85","Ministerio de Salud y Desarrollo Social","310","Secretaría de Gobierno de Salud","25","Desarrollo de la Salud Sexual y la Procreación Responsable","0","Desarrollo de la Salud Sexual y la Procreación Responsable","0","Desarrollo de la Salud Sexual y la Procreación Responsable","41","Desarrollo de la Salud Sexual y la Procreación Responsable (PPG)","0","Desarrollo de la Salud Sexual y la Procreación Responsable","1.1 - Tesoro Nacional",,"21222000","Servicios No Personales","3","Servicios No Personales","1","Servicios Básicos","1","Energía Eléctrica","0","Energía Eléctrica","160000","160000","350517,74"
"2019","6","85","Ministerio de Salud y Desarrollo Social","310","Secretaría de Gobierno de Salud","25","Desarrollo de la Salud Sexual y la Procreación Responsable","0","Desarrollo de la Salud Sexual y la Procreación Responsable","0","Desarrollo de la Salud Sexual y la Procreación Responsable","41","Desarrollo de la Salud Sexual y la Procreación Responsable (PPG)","0","Desarrollo de la Salud Sexual y la Procreación Responsable","1.1 - Tesoro Nacional",,"21222000","Servicios No Personales","3","Servicios No Personales","1","Servicios Básicos","3","Gas","0","Gas","3000","3000","0"
"2019","6","85","Ministerio de Salud y Desarrollo Social","310","Secretaría de Gobierno de Salud","25","Desarrollo de la Salud Sexual y la Procreación Responsable","0","Desarrollo de la Salud Sexual y la Procreación Responsable","0","Desarrollo de la Salud Sexual y la Procreación Responsable","41","Desarrollo de la Salud Sexual y la Procreación Responsable (PPG)","0","Desarrollo de la Salud Sexual y la Procreación Responsable","1.1 - Tesoro Nacional",,"21222000","Servicios No Personales","3","Servicios No Personales","1","Servicios Básicos","4","Teléfonos, Télex y Telefax","0","Teléfonos, Télex y Telefax","42000","42000","24997,39"
"2019","6","85","Ministerio de Salud y Desarrollo Social","310","Secretaría de Gobierno de Salud","25","Desarrollo de la Salud Sexual y la Procreación Responsable","0","Desarrollo de la Salud Sexual y la Procreación Responsable","0","Desarrollo de la Salud Sexual y la Procreación Responsable","41","Desarrollo de la Salud Sexual y la Procreación Responsable (PPG)","0","Desarrollo de la Salud Sexual y la Procreación Responsable","1.1 - Tesoro Nacional",,"21222000","Servicios No Personales","3","Servicios No Personales","1","Servicios Básicos","9","Otros N.E.P.","0","Otros N.E.P.","246000","246000","0"
"2019","6","85","Ministerio de Salud y Desarrollo Social","310","Secretaría de Gobierno de Salud","25","Desarrollo de la Salud Sexual y la Procreación Responsable","0","Desarrollo de la Salud Sexual y la Procreación Responsable","0","Desarrollo de la Salud Sexual y la Procreación Responsable","41","Desarrollo de la Salud Sexual y la Procreación Responsable (PPG)","0","Desarrollo de la Salud Sexual y la Procreación Responsable","1.1 - Tesoro Nacional",,"21222000","Servicios No Personales","3","Servicios No Personales","2","Alquileres y Derechos","1","Alquiler de Edificios y Locales","0","Alquiler de Edificios y Locales","600000","600000","65592"
"2019","6","85","Ministerio de Salud y Desarrollo Social","310","Secretaría de Gobierno de Salud","25","Desarrollo de la Salud Sexual y la Procreación Responsable","0","Desarrollo de la Salud Sexual y la Procreación Responsable","0","Desarrollo de la Salud Sexual y la Procreación Responsable","41","Desarrollo de la Salud Sexual y la Procreación Responsable (PPG)","0","Desarrollo de la Salud Sexual y la Procreación Responsable","1.1 - Tesoro Nacional",,"21222000","Servicios No Personales","3","Servicios No Personales","2","Alquileres y Derechos","4","Alquiler de Fotocopiadoras","0","Alquiler de Fotocopiadoras","25000","25000","12258,27"
"2019","6","85","Ministerio de Salud y Desarrollo Social","310","Secretaría de Gobierno de Salud","25","Desarrollo de la Salud Sexual y la Procreación Responsable","0","Desarrollo de la Salud Sexual y la Procreación Responsable","0","Desarrollo de la Salud Sexual y la Procreación Responsable","41","Desarrollo de la Salud Sexual y la Procreación Responsable (PPG)","0","Desarrollo de la Salud Sexual y la Procreación Responsable","1.1 - Tesoro Nacional",,"21222000","Servicios No Personales","3","Servicios No Personales","3","Mantenimiento, Reparación y Limpieza","3","Mantenimiento y Reparación de Maquinaria y Equipo","0","Mantenimiento y Reparación de Maquinaria y Equipo","10000","10000","4459,32"
"2019","6","85","Ministerio de Salud y Desarrollo Social","310","Secretaría de Gobierno de Salud","25","Desarrollo de la Salud Sexual y la Procreación Responsable","0","Desarrollo de la Salud Sexual y la Procreación Responsable","0","Desarrollo de la Salud Sexual y la Procreación Responsable","41","Desarrollo de la Salud Sexual y la Procreación Responsable (PPG)","0","Desarrollo de la Salud Sexual y la Procreación Responsable","1.1 - Tesoro Nacional",,"21222000","Servicios No Personales","3","Servicios No Personales","4","Servicios Técnicos y Profesionales","1","Estudios, Investigaciones y Proyectos de Factibilidad","0","Estudios, Investigaciones y Proyectos de Factibilidad","150000","150000","0"
"2019","6","85","Ministerio de Salud y Desarrollo Social","310","Secretaría de Gobierno de Salud","25","Desarrollo de la Salud Sexual y la Procreación Responsable","0","Desarrollo de la Salud Sexual y la Procreación Responsable","0","Desarrollo de la Salud Sexual y la Procreación Responsable","41","Desarrollo de la Salud Sexual y la Procreación Responsable (PPG)","0","Desarrollo de la Salud Sexual y la Procreación Responsable","1.1 - Tesoro Nacional",,"21222000","Servicios No Personales","3","Servicios No Personales","4","Servicios Técnicos y Profesionales","5","De Capacitación","0","De Capacitación","450000","450000","0"
"2019","6","85","Ministerio de Salud y Desarrollo Social","310","Secretaría de Gobierno de Salud","25","Desarrollo de la Salud Sexual y la Procreación Responsable","0","Desarrollo de la Salud Sexual y la Procreación Responsable","0","Desarrollo de la Salud Sexual y la Procreación Responsable","41","Desarrollo de la Salud Sexual y la Procreación Responsable (PPG)","0","Desarrollo de la Salud Sexual y la Procreación Responsable","1.1 - Tesoro Nacional",,"21222000","Servicios No Personales","3","Servicios No Personales","4","Servicios Técnicos y Profesionales","9","Otros N.E.P.","0","Otros N.E.P.","675000","675000","70084,23"
"2019","6","85","Ministerio de Salud y Desarrollo Social","310","Secretaría de Gobierno de Salud","25","Desarrollo de la Salud Sexual y la Procreación Responsable","0","Desarrollo de la Salud Sexual y la Procreación Responsable","0","Desarrollo de la Salud Sexual y la Procreación Responsable","41","Desarrollo de la Salud Sexual y la Procreación Responsable (PPG)","0","Desarrollo de la Salud Sexual y la Procreación Responsable","1.1 - Tesoro Nacional",,"21222000","Servicios No Personales","3","Servicios No Personales","5","Servicios Comerciales y Financieros","1","Transporte","0","Transporte","0","0","4023"
"2019","6","85","Ministerio de Salud y Desarrollo Social","310","Secretaría de Gobierno de Salud","25","Desarrollo de la Salud Sexual y la Procreación Responsable","0","Desarrollo de la Salud Sexual y la Procreación Responsable","0","Desarrollo de la Salud Sexual y la Procreación Responsable","41","Desarrollo de la Salud Sexual y la Procreación Responsable (PPG)","0","Desarrollo de la Salud Sexual y la Procreación Responsable","1.1 - Tesoro Nacional",,"21222000","Servicios No Personales","3","Servicios No Personales","5","Servicios Comerciales y Financieros","2","Almacenamiento","0","Almacenamiento","0","0","6812,78"
"2019","6","85","Ministerio de Salud y Desarrollo Social","310","Secretaría de Gobierno de Salud","25","Desarrollo de la Salud Sexual y la Procreación Responsable","0","Desarrollo de la Salud Sexual y la Procreación Responsable","0","Desarrollo de la Salud Sexual y la Procreación Responsable","41","Desarrollo de la Salud Sexual y la Procreación Responsable (PPG)","0","Desarrollo de la Salud Sexual y la Procreación Responsable","1.1 - Tesoro Nacional",,"21222000","Servicios No Personales","3","Servicios No Personales","5","Servicios Comerciales y Financieros","3","Imprenta, Publicaciones y Reproducciones","0","Imprenta, Publicaciones y Reproducciones","75000","75000","0"
"2019","6","85","Ministerio de Salud y Desarrollo Social","310","Secretaría de Gobierno de Salud","25","Desarrollo de la Salud Sexual y la Procreación Responsable","0","Desarrollo de la Salud Sexual y la Procreación Responsable","0","Desarrollo de la Salud Sexual y la Procreación Responsable","41","Desarrollo de la Salud Sexual y la Procreación Responsable (PPG)","0","Desarrollo de la Salud Sexual y la Procreación Responsable","1.1 - Tesoro Nacional",,"21222000","Servicios No Personales","3","Servicios No Personales","5","Servicios Comerciales y Financieros","6","Internet","0","Internet","30000","30000","6916,36"
"2019","6","85","Ministerio de Salud y Desarrollo Social","310","Secretaría de Gobierno de Salud","25","Desarrollo de la Salud Sexual y la Procreación Responsable","0","Desarrollo de la Salud Sexual y la Procreación Responsable","0","Desarrollo de la Salud Sexual y la Procreación Responsable","41","Desarrollo de la Salud Sexual y la Procreación Responsable (PPG)","0","Desarrollo de la Salud Sexual y la Procreación Responsable","1.1 - Tesoro Nacional",,"21222000","Servicios No Personales","3","Servicios No Personales","5","Servicios Comerciales y Financieros","9","Otros N.E.P.","0","Otros N.E.P.","75000","75000","218988,5"
"2019","6","85","Ministerio de Salud y Desarrollo Social","310","Secretaría de Gobierno de Salud","25","Desarrollo de la Salud Sexual y la Procreación Responsable","0","Desarrollo de la Salud Sexual y la Procreación Responsable","0","Desarrollo de la Salud Sexual y la Procreación Responsable","41","Desarrollo de la Salud Sexual y la Procreación Responsable (PPG)","0","Desarrollo de la Salud Sexual y la Procreación Responsable","1.1 - Tesoro Nacional",,"21222000","Servicios No Personales","3","Servicios No Personales","7","Pasajes y Viáticos","1","Pasajes","0","Pasajes","700000","700000","369453,81"
"2019","6","85","Ministerio de Salud y Desarrollo Social","310","Secretaría de Gobierno de Salud","25","Desarrollo de la Salud Sexual y la Procreación Responsable","0","Desarrollo de la Salud Sexual y la Procreación Responsable","0","Desarrollo de la Salud Sexual y la Procreación Responsable","41","Desarrollo de la Salud Sexual y la Procreación Responsable (PPG)","0","Desarrollo de la Salud Sexual y la Procreación Responsable","1.1 - Tesoro Nacional",,"21222000","Servicios No Personales","3","Servicios No Personales","7","Pasajes y Viáticos","2","Viáticos","0","Viáticos","700000","700000","102698,26"
"2019","6","85","Ministerio de Salud y Desarrollo Social","310","Secretaría de Gobierno de Salud","25","Desarrollo de la Salud Sexual y la Procreación Responsable","0","Desarrollo de la Salud Sexual y la Procreación Responsable","0","Desarrollo de la Salud Sexual y la Procreación Responsable","41","Desarrollo de la Salud Sexual y la Procreación Responsable (PPG)","0","Desarrollo de la Salud Sexual y la Procreación Responsable","1.1 - Tesoro Nacional",,"21222000","Servicios No Personales","3","Servicios No Personales","7","Pasajes y Viáticos","9","Otros N.E.P.","0","Otros N.E.P.","0","0","3104,22"
"2019","6","85","Ministerio de Salud y Desarrollo Social","310","Secretaría de Gobierno de Salud","25","Desarrollo de la Salud Sexual y la Procreación Responsable","0","Desarrollo de la Salud Sexual y la Procreación Responsable","0","Desarrollo de la Salud Sexual y la Procreación Responsable","41","Desarrollo de la Salud Sexual y la Procreación Responsable (PPG)","0","Desarrollo de la Salud Sexual y la Procreación Responsable","1.4 - Transferencias Internas",,"21221000","Bienes de Consumo","2","Bienes de Consumo","5","Productos Químicos, Combustibles y Lubricantes","2","Productos Farmacéuticos y Medicinales","0","Productos Farmacéuticos y Medicinales","269392714","269392714","0"
"2019","6","85","Ministerio de Salud y Desarrollo Social","311","Ministerio de Salud y Desarrollo Social","38","Apoyo al Empleo","0","Apoyo al Empleo","0","Apoyo al Empleo","40","Acciones del Programa Hacemos Futuro Juntas (PPG)","0","Apoyo al Empleo","1.1 - Tesoro Nacional",,"21222000","Servicios No Personales","3","Servicios No Personales","5","Servicios Comerciales y Financieros","5","Comisiones y Gastos Bancarios","0","Comisiones y Gastos Bancarios","0","0","0"
"2019","6","85","Ministerio de Salud y Desarrollo Social","311","Ministerio de Salud y Desarrollo Social","38","Apoyo al Empleo","0","Apoyo al Empleo","0","Apoyo al Empleo","40","Acciones del Programa Hacemos Futuro Juntas (PPG)","0","Apoyo al Empleo","1.1 - Tesoro Nacional",,"21711000","A Unidades Familiares","5","Transferencias","1","Transf. al Sector Privado para Financiar Gastos Corrientes","4","Ayudas Sociales a Personas","0","Ayudas Sociales a Personas","3658695500","0","0"
"2019","6","85","Ministerio de Salud y Desarrollo Social","311","Ministerio de Salud y Desarrollo Social","38","Apoyo al Empleo","0","Apoyo al Empleo","0","Apoyo al Empleo","40","Acciones del Programa Hacemos Futuro Juntas (PPG)","0","Apoyo al Empleo","1.1 - Tesoro Nacional",,"21713000","A Empresas Privadas","5","Transferencias","1","Transf. al Sector Privado para Financiar Gastos Corrientes","8","Transferencias a Cooperativas","9999","Sin discriminar","0","0","0"
"2019","6","85","Ministerio de Salud y Desarrollo Social","311","Ministerio de Salud y Desarrollo Social","38","Apoyo al Empleo","0","Apoyo al Empleo","0","Apoyo al Empleo","40","Acciones del Programa Hacemos Futuro Juntas (PPG)","0","Apoyo al Empleo","1.1 - Tesoro Nacional",,"21723400","A los Gobiernos Municipales","5","Transferencias","7","Transf. a Inst. Prov. y Mun. para Fin. Gastos Corrientes","6","Transferencias a Gobiernos Municipales","9999","Sin discriminar","0","0","0"
